word_galician,translate_word_english,valence_mean,valence_sd,valence_n,arousal_mean,arousal_sd,arousal_n,concrete_mean,concrete_sd,concrete_n,imagine_mean,imagine_sd,imagine_n,aoa_mean,aoa_sd,aoa_n
banco,bank,5.928571428571429,1.1411388181101383,14,5.416666666666667,3.1176428547376895,12,7.133333333333334,2.199567056967175,15,7.357142857142857,2.2397507710643865,14,5.826086956521739,2.124578544581222,23
banda,band,6.285714285714286,1.815682598006408,14,5.428571428571429,1.9499225118444588,14,7.090909090909091,1.9211738835693888,11,5.95,2.4381831026617475,20,7.333333333333333,2.526054706642828,15
bandeira,flag,6.461538461538462,1.5063966175050891,13,3.3333333333333335,2.0615528128088303,9,8,2.1122354181147664,14,8.214285714285714,1.1883130530663688,14,6.5,2.2101165997782526,14
baño,bathroom,6.5,2.0286410760370144,14,3.5,2.441626192015981,14,8.307692307692308,1.6525039276108322,13,8.222222222222221,1.3017082793177752,9,3.7857142857142856,1.5776599725577718,14
bar,bar,6.857142857142857,2.3487195482823218,14,6.642857142857143,2.34051745945677,14,7.666666666666667,1.9321835661585927,21,7.916666666666667,1.928651593652147,12,7.714285714285714,3.7912565692163827,14
barato,cheap,5.923076923076923,2.9000442083279365,13,3.769230769230769,2.4547181153120263,13,4.133333333333334,2.1668498091095505,15,6,2.696799449852968,12,6.285714285714286,1.1387288073563868,14
barba,beard,4.857142857142857,2.2822776362202757,14,4.6923076923076925,2.1363760352762258,13,7.428571428571429,2.1380899352993956,14,7,2.792848008753788,11,5.071428571428571,2.129076568131601,14
barco,boat,6.333333333333333,1.5569978883230466,12,5.647058823529412,2.6678918753996625,17,7.857142857142857,1.5901482410679306,21,8.285714285714286,1.6837947722821915,14,4.761904761904762,2.0713464679952,22
barra,bar,4.888888888888889,2.260776661041756,9,4.142857142857143,1.561909228976012,14,6.285714285714286,2.972400517286464,14,6.857142857142857,2.713418022096367,14,5.7894736842105265,3.047384076154881,19
bebida,drink,6.636363636363637,2.6560394301563854,11,5.166666666666667,2.6571800956288345,12,6.285714285714286,2.462911704859528,14,7.846153846153846,1.2810252304406986,13,3.6842105263157894,1.8871681188415435,19
beira,shore,5.826086956521739,1.969129339513082,23,3.2142857142857144,1.8883680959850138,14,5.416666666666667,3.2039275140289174,12,5.8,2.858571071607031,15,6.857142857142857,3.697340891820724,14
beizo,lip,7.166666666666667,1.7494587907710364,12,5.571428571428571,2.9013070188420977,14,6.357142857142857,3.078639631074409,14,8.384615384615385,1.1929278784054484,13,7.173913043478261,4.735285091859388,23
beleza,beauty,7.461538461538462,2.7268841992093176,13,6.642857142857143,2.373155732746616,14,4.666666666666667,3.420083288016492,12,6.642857142857143,2.677747125911942,14,6.428571428571429,2.6808232293109495,14
beneficio,benefit,7,1.8708286933869707,21,5.583333333333333,2.874917653629668,12,5.857142857142857,2.1788191176076888,14,3.857142857142857,2.10702644491246,14,9.571428571428571,3.1553199451155423,14
berro,shout,3.608695652173913,2.499802363729483,23,6.857142857142857,2.769536002714113,14,4.642857142857143,3.103525113780801,14,5.416666666666667,2.5746432527221863,12,5.90625,2.9000486647752166,32
besta,beast,4.2727272727272725,1.9021518914592017,11,6.75,1.864744681524183,12,6.571428571428571,1.9499225118444588,14,6.461538461538462,2.536907060949896,13,6.5,3.365045231756136,19
biblioteca,library,5.785714285714286,2.3916062008157235,14,3.75,2.7344602259445514,12,8.142857142857142,1.1673205911990754,14,7.714285714285714,2.267786838055364,14,5,1.7795130420052185,13
bicicleta,bicycle,6.181818181818182,2.7136021011998723,11,6.071428571428571,2.129076568131601,14,8.214285714285714,1.3688047244316393,14,8.076923076923077,2.396578758061112,13,4.3478260869565215,2.166033149502353,23
bico,kiss,6.142857142857143,2.983470948593081,14,4.333333333333333,3.2286595398465945,12,6.923076923076923,3.040327242845701,13,7.434782608695652,2.537466290981146,23,4.357142857142857,2.4053511772118195,14
billete,ticket,6.785714285714286,2.3916062008157244,14,6.923076923076923,2.1779783615981456,13,7.076923076923077,2.722178614686481,13,8.133333333333333,2.0307165050320357,15,6.5,1.381698559415515,12
biolóxico,biological,6.285714285714286,1.6374732612530452,14,5.615384615384615,1.502135232397622,13,4.888888888888889,2.1473497877875207,9,5.428571428571429,2.6228078235206027,14,10.571428571428571,1.7851647506079598,14
bispo,bishop,4.25,1.6583123951777,12,4.357142857142857,1.9057460827371868,14,5.428571428571429,2.6519741765271836,14,6.076923076923077,2.9850052613448455,13,10.454545454545455,3.863470839336946,23
bo,good,7.9411764705882355,1.9193289268418188,17,4.730769230769231,2.864369980399771,26,3.2,2.627786741327145,20,4.333333333333333,2.987898296777194,24,3.5217391304347827,1.8554481256654882,23
boca,mouth,6.083333333333333,1.676486224400923,12,5,2.318404623873926,17,8.523809523809524,0.9283882603225653,21,7.928571428571429,2.2001498450467736,14,3.409090909090909,1.1405550406998344,22
bomba,bomb,2.6363636363636362,2.618118686107537,11,8.333333333333334,1.6143297699232961,12,6.571428571428571,2.0272863906932614,14,7.153846153846154,2.6722697545393213,13,6.052631578947368,2.4375234291871446,19
bonito,beautiful,8.416666666666666,1.4433756729740632,12,4.857142857142857,2.656114653953224,14,2.7857142857142856,2.4235565546581275,14,4.153846153846154,3.210559500724493,13,4.434782608695652,2.6081356447665787,23
bosque,forest,6.846153846153846,2.609155477868713,13,4.142857142857143,2.9050921568102517,14,8.083333333333334,0.9962049198956202,12,8.214285714285714,2.1187286256174933,14,4.928571428571429,3.0499504589743425,14
botella,bottle,5.166666666666667,2.0375267241229387,12,5.785714285714286,1.968153036129653,14,7,2.9871519752227074,14,7.6923076923076925,2.3939025107069893,13,4.130434782608695,1.6869646713466,23
brazo,arm,5.538461538461538,1.713446070320696,13,4.583333333333333,1.9286515936521476,12,7.411764705882353,1.7341721198244628,17,7.761904761904762,2.8443762392616403,21,3.142857142857143,2.1432234119210705,14
breve,brief,5.166666666666667,1.0298573010888752,12,4,2.48327740429189,13,3.9565217391304346,2.671027396298783,23,4.714285714285714,2.55489188175792,14,7.857142857142857,2.5071326821120343,14
brillante,brilliant,7.076923076923077,2.691391785598994,13,7.214285714285714,1.4769288003552115,14,4.583333333333333,2.5030284687057627,12,7,2.253202848596432,14,5.142857142857143,2.9050921568102517,14
británico,british,6.25,1.6583123951777,12,5.642857142857143,2.2738358934473855,14,5.428571428571429,3.1796053387000898,14,6.384615384615385,2.3642638578939517,13,9.652173913043478,2.9327104381159077,23
busca,search,5.3478260869565215,1.8242980132387145,23,5.214285714285714,1.5776599725577711,14,3.642857142857143,2.4994504890580944,14,5.5,2.4308621740219887,12,6.46875,3.417076424419357,32
cabaleiro,gentleman,5.5,2.7103789119150568,14,6.3076923076923075,2.7198227694899337,13,5.571428571428571,2.820646017500948,14,7.666666666666667,1.4354811251305455,12,6.285714285714286,3.338091841585121,14
cabelo,hair,5,2.6017745423519636,14,4.166666666666667,1.8989630344113086,12,8.538461538461538,1.126601424298218,13,7.739130434782608,2.526538978422096,23,4.714285714285714,3.2446066830160674,14
cabeza,head,6.357142857142857,1.864945569720997,14,5.818181818181818,1.7786613965666322,11,7.65,1.8715318802914809,20,8.533333333333333,0.8338093878327926,15,4.714285714285714,1.5406577730392859,14
cabo,cape,4.538461538461538,2.1838568563966754,13,4.833333333333333,1.9462473604038077,12,5.764705882352941,2.6582280697088865,17,5.333333333333333,3.0876096471758427,21,8,1.6832508230603465,14
cabrón,bastard,2.1538461538461537,2.3038429433649132,13,8,1.4142135623730951,12,3.727272727272727,3.2891004572955533,11,6.333333333333333,2.3094010767585034,12,7.642857142857143,3.4105524672504495,14
cadáver,corpse,3,2.8823067684915684,14,7.25,2.527125567985025,12,8.428571428571429,1.1578684470436795,14,6.428571428571429,3.056249227510633,14,8.461538461538462,2.875627021925961,13
cadea,chain,5.086956521739131,2.294520022659936,23,6.071428571428571,2.302650169304448,14,5.666666666666667,3.0550504633038935,12,6.866666666666666,2.4162150645369382,15,6.571428571428571,2.0648816585306444,14
cadeira,chair,6.5,1.5063966175050876,14,3.5238095238095237,1.6618979396776332,21,8.083333333333334,2.0207259421636894,12,7.285714285714286,2.614414816964752,14,4.642857142857143,1.945691210268034,14
caderno,notebook,5.285714285714286,1.9386185179765916,14,4.545454545454546,1.5075567228888178,11,8.285714285714286,0.9138735334633767,14,7.5,2.0286410760370144,14,5.153846153846154,1.4632243987255134,13
cadrado,square,5,1.7097008285302207,14,4.461538461538462,1.8980421761815784,13,7.666666666666667,1.4974726182552518,12,8.363636363636363,1.5015143870590952,11,5.083333333333333,1.443375672974065,12
cadro,painting,6.869565217391305,1.516705395558742,23,5.071428571428571,2.302650169304448,14,6.083333333333333,3.1466673086799553,12,7.333333333333333,1.7994708216848754,15,6.928571428571429,2.64471274328716,14
café,coffee,6.416666666666667,2.9374798516394764,12,6.4,2.720294101747089,15,8.071428571428571,0.9972489631508753,14,7.3478260869565215,2.460759226007178,23,5.904761904761905,2.4475449312476765,23
caída,fall,3.4166666666666665,1.831955405041456,12,7.230769230769231,1.964427234329222,13,6.913043478260869,1.928566200298244,23,6.428571428571429,1.6967972416057495,14,4.428571428571429,1.5548576840284833,14
calado,silent,4.538461538461538,1.8536173919925967,13,2.888888888888889,1.8333333333333333,9,4.857142857142857,2.9314512776791286,14,4.714285714285714,2.7012410660108244,14,4.571428571428571,1.9100658753958328,14
cálculo,calculation,4.5,2.2763607319179844,12,6.142857142857143,3.1343541319027466,14,5.461538461538462,2.436369724794953,13,4.538461538461538,2.6961511028187513,13,7.466666666666667,1.6846647257229668,15
caldo,broth,7.285714285714286,1.7728105208558373,14,2.6923076923076925,1.8432134703923737,13,7.714285714285714,1.4898926873369847,14,7.7272727272727275,2.327698824629555,11,6.214285714285714,2.2930856412794007,14
calendario,calendar,5.214285714285714,1.8050600428356272,14,4.363636363636363,2.110579412044345,11,7.5,1.7431183374807169,14,7.642857142857143,1.6919330254585607,14,5.6923076923076925,1.315587028960544,13
calidade,quality,7.75,1.6583123951777,12,5.411764705882353,3.1831357088846324,17,3.761904761904762,2.84437623926164,21,4.357142857142857,2.8177225625601325,14,8.818181818181818,2.500216440847122,22
calma,calm,8.714285714285714,0.6112498455021287,14,4.153846153846154,3.69337591385248,13,3.076923076923077,2.9286384339694576,13,5.933333333333334,2.186538904513793,15,5.5,2.3159525823376357,12
calor,heat,6.5,2.902253766140536,14,5.333333333333333,2.5948667274704746,21,5.666666666666667,1.9694638556693242,12,7.428571428571429,1.3985864135061363,14,4.214285714285714,2.391606200815724,14
cama,bed,7.916666666666667,1.6764862244009215,12,2.6,2.7723120830300267,15,7.928571428571429,2.05554730553075,14,7.608695652173913,2.369102830470614,23,2.9545454545454546,1.0900971004051376,23
cámara,camera,7.166666666666667,1.585922922197517,12,5.285714285714286,2.267786838055363,14,7.285714285714286,2.43147854444326,14,6.5,2.8216198293778807,14,5.166666666666667,1.6206285143761954,30
camareiro,waiter,5.538461538461538,1.941450686788302,13,6.076923076923077,1.9348358440936901,13,7.8,2.242447642325552,15,8.166666666666666,1.0298573010888727,12,6.285714285714286,1.7288756430151335,14
cambio,change,6.428571428571429,1.9100658753958328,14,6.357142857142857,1.9848325973644316,14,4.090909090909091,2.165850662190053,11,5.1,2.7510763443844257,20,6.428571428571429,2.4405007592795287,15
camiño,path,6.230769230769231,1.012739367083667,13,4.6923076923076925,2.7198227694899346,13,6.666666666666667,3.0158312444893363,15,7.166666666666667,2.2087978356535656,12,5.428571428571429,1.8693596482500354,14
camión,truck,5.538461538461538,1.8536173919925967,13,5.111111111111111,1.8333333333333333,9,8.357142857142858,1.6458405781822263,14,8.5,0.9405399431259602,14,4.214285714285714,1.7177163475234933,14
camisa,shirt,5.428571428571429,1.9889806323953878,14,5.357142857142857,1.6458405781822276,14,7.923076923076923,1.656378502513765,13,7.555555555555555,2.554951619459314,9,5.071428571428571,1.5424399110243745,14
campaña,campaign,5.538461538461538,1.198289379030556,13,5.25,2.050498830661811,12,6,1.5811388300841898,17,4.9523809523809526,2.519448163312563,21,9.071428571428571,3.7511902872859655,14
can,dog,7.166666666666667,2.443296332763786,12,5.333333333333333,2.288688541085317,15,8.857142857142858,0.5345224838248535,14,7.695652173913044,2.5304470070198994,23,3.260869565217391,1.8145220082922873,23
cancro,cancer,2.076923076923077,2.2898885875932358,13,8.2,1.5675276256394512,15,5,2.696799449852968,12,6.642857142857143,2.6488645711858343,14,8.434782608695652,3.5907214640530207,23
candidatura,candidacy,4.111111111111111,2.4209731743889917,9,5.285714285714286,2.233609408336871,14,4.5,2.9286384339694576,14,5.642857142857143,2.4371213428059835,14,10.842105263157896,3.077935056255463,19
canso,tired,3.142857142857143,1.8752289237539819,14,3,2.8284271247461903,13,4.428571428571429,2.502745744924215,14,6.666666666666667,2.2696949467968484,12,6.357142857142857,3.4775575614799807,14
cantidade,quantity,6.384615384615385,1.9806758753205747,13,6.166666666666667,1.5275252316519472,12,5.705882352941177,2.5437350953458413,17,4.857142857142857,2.8157719063467175,21,5.923076923076923,2.691391785598994,14
canto,singing,6.260869565217392,2.1152560838809222,23,5.142857142857143,2.9314512776791286,14,4.642857142857143,2.8448913148671595,14,5.166666666666667,2.4432963327637873,12,6.838709677419355,3.0669939049341504,32
capa,cape,5.214285714285714,1.3114039117603005,14,4.6923076923076925,2.6890089681459286,13,6.571428571428571,1.7851647506079622,14,7.833333333333333,2.2495790852081767,12,5.928571428571429,3.384677821601926,14
capaz,capable,7.428571428571429,2.6228078235206027,14,5.846153846153846,3.131723536280351,13,2.9166666666666665,1.7298624923456323,12,4.647058823529412,2.8491484796029023,17,6.476190476190476,2.8743529292529058,21
capitalismo,capitalism,4.142857142857143,2.2483204964917824,14,6.153846153846154,2.1543039806456377,13,4.583333333333333,2.108783937953269,12,3.4545454545454546,2.9449494516421284,11,13.416666666666666,2.0207259421636867,12
capitán,captain,5.333333333333333,1.5569978883230466,12,6.071428571428571,2.2001498450467736,14,6.857142857142857,1.5619092289760106,14,5.928571428571429,2.7022579081571405,14,5.689655172413793,1.6497499437330774,30
capítulo,chapter,4.833333333333333,1.466804401246176,12,5.153846153846154,2.0349510168614966,13,6.521739130434782,2.390693418187043,23,6.642857142857143,1.446860944737465,14,7.785714285714286,2.7225149975873255,14
cara,face,5.066666666666666,1.8309508328682538,15,5.214285714285714,1.968153036129653,14,7.857142857142857,1.4600918230947424,14,8.272727272727273,1.1037127426019022,11,3.8421052631578947,1.3022697235014484,20
carácter,character,6.666666666666667,1.3706888336846825,12,7.0588235294117645,1.8530578861470486,17,4.0476190476190474,2.673503141501623,21,5.071428571428571,3.124697787584627,14,7.7272727272727275,2.5668549995557957,22
carballo,oak,7.076923076923077,1.6052797503622462,13,3.0833333333333335,1.4433756729740645,12,7.909090909090909,2.022599587389726,11,8.25,1.3568010505999362,12,5.428571428571429,2.31098665955893,14
carbono,carbon,4.769230769230769,2.385855756810896,13,5,2,14,5.818181818181818,2.442055765873573,11,2.5,1.8292495308606331,14,10.785714285714286,2.8059982846798706,14
cárcere,prison,3.7142857142857144,2.5246042013801637,14,7.333333333333333,1.969463855669323,12,8.142857142857142,1.2924123453177265,14,7.142857142857143,2.2483204964917816,14,6.846153846153846,1.9513309067639737,13
carne,meat,5.666666666666667,2.2696949467968492,12,5.133333333333334,2.3864697976798483,15,8.357142857142858,1.0082080720186248,14,7.043478260869565,2.4397887551918256,23,3.6956521739130435,1.428119634939456,23
carón,beside,6.846153846153846,1.9935794376846332,13,4,2.6890089681459286,14,5.7272727272727275,2.4531982835029496,11,4.642857142857143,2.1699749327564155,14,7.571428571428571,3.2983512364696517,14
carreira,career,5.857142857142857,1.7913099142223294,14,7.333333333333333,1.8748737331221832,12,5.733333333333333,2.914659173083209,15,6.642857142857143,2.02321689232929,14,5.818181818181818,1.9672645653622365,23
carta,letter,7.928571428571429,1.268814450536449,14,5.769230769230769,2.385855756810896,13,8.166666666666666,1.114640858045424,12,7.647058823529412,1.868862503991005,17,5.619047619047619,2.438774087040259,21
carteiro,postman,5,1.4142135623730951,14,4.153846153846154,2.267382993899716,13,7.357142857142857,1.7368026705655173,14,7.2727272727272725,2.93567399725886,11,6.428571428571429,2.0648816585306444,14
cartel,poster,4.777777777777778,1.7159383568311664,9,4.642857142857143,1.6458405781822276,14,7.785714285714286,2.224983022530611,14,7.5,2.2446517632945957,14,5.473684210526316,2.568363531136154,19
carto,money,6.357142857142857,2.4371213428059826,14,6,2.41522945769824,13,6.5,2.9387690682262932,12,6.647058823529412,2.977859476003448,17,6.9,3.5078858530309582,21
casa,house,7.7272727272727275,1.2720777563426746,11,3.8,2.98416875492904,20,7.933333333333334,1.7915143899851338,15,8.285714285714286,1.3827826698682315,14,3.217391304347826,0.9980217586956909,23
casco,helmet,6.2727272727272725,2.5334130768948477,11,4.357142857142857,1.7368026705655186,14,7.928571428571429,1.7743595036946853,14,7.3076923076923075,2.4625398604088744,13,4.826086956521739,2.166945355543846,23
caso,case,5,0.7745966692414834,11,5.7,1.6889735281961558,20,4.266666666666667,2.9872745979922106,15,3.642857142857143,2.8448913148671595,14,7.545454545454546,2.8406450093709474,23
